Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,BusinessTravel_Non-Travel,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
-0.9771736638126857,1,-1.7340965944792623,1.827157989468953,3,-1.7149660518686747,3,1,-0.7819484490471167,2,3,-0.19199345008807683,5.0,1,14,2,0.0,4.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8676718124782865,0,1.4540288739265705,1.456975293940948,4,-1.7137877859450272,2,0,-0.7327419327757442,4,1,-0.5787621047273755,1.0,0,11,3,1.0,1.0,3,7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5391662584750891,0,-1.1614239792368461,-0.5173324155417446,2,-1.71260952002138,1,1,0.6942470390940585,4,2,0.10398576018458414,0.0,1,12,4,2.0,4.5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.6341847718190805,0,0.7945876806171215,0.8400041347276065,2,-1.7114312540977326,4,1,1.4815512994360187,4,4,-0.9822551306973706,1.0,1,13,2,2.0,2.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7603726195472926,0,1.0325814947438399,-0.8875151110697495,4,-1.7102529881740853,1,0,0.5958340065513135,2,4,1.083274999111413,2.0,0,16,3,0.0,3.0,3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.11784484953130571,0,-1.06969719670884,-0.8875151110697495,3,-1.7090747222504379,4,1,-1.0279810304039791,3,4,-1.40640767419352,5.0,1,11,3,0.0,3.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4151810691502822,0,-0.32100832310187144,0.2230329755142651,2,-1.7078964563267907,1,0,1.4815512994360187,4,3,-0.8546439612160903,0.0,0,18,4,1.0,4.5,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10115885313749257,1,1.0301023925133532,-0.02375548817107146,4,-1.7067181904031434,3,1,0.7926600716368035,2,1,-1.0297579669139705,7.0,0,23,2,0.0,4.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3201625558062908,0,-0.9507002896454807,-0.270543951856408,4,-1.705539924479496,1,0,-0.6343289002329991,3,2,0.9809611980295055,0.0,0,11,3,0.0,4.0,3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.7436866231534796,0,-1.020115152099107,0.7166099028849382,2,-1.7043616585558488,3,1,1.4815512994360187,3,4,0.6981928356987392,1.0,0,14,4,0.0,4.5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3201625558062908,1,-0.2565516651092185,-0.3939381836990763,1,-1.7031833926322013,2,1,0.841866587908176,3,1,0.3919541371307771,2.0,0,11,3,0.0,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.7603726195472926,0,1.188764935264499,-0.5173324155417446,3,-1.702005126708554,3,0,-0.3882963188761366,3,3,-0.5028699995292573,4.0,0,11,4,1.0,3.0,2,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5391662584750891,1,0.7995458850780948,0.8400041347276065,1,-1.7008268607849066,2,0,0.3005949089230785,1,1,-1.3537048233614937,1.0,1,22,2,0.0,4.5,3,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5558522548689022,0,-0.2763844829531117,-0.14714972001373974,4,-1.6996485948612594,3,1,-0.8803614815898617,3,2,0.964096285763257,0.0,0,11,4,1.0,2.0,3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7748559575377005,0,-0.806912360277255,-0.270543951856408,4,-1.6984703289376122,1,0,-1.1756005792180968,2,4,-1.7172842236347006,3.0,0,14,4,1.0,4.0,3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9938596602064987,0,-0.2416770517262986,-0.8875151110697495,4,-1.6972920630139647,2,0,0.841866587908176,3,1,1.1958482884886217,3.0,0,12,4,0.0,2.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.42966440714069,0,0.30124633675027795,-0.8875151110697495,3,-1.6961137970903175,3,1,0.5958340065513135,3,4,-1.074168902548425,4.0,0,11,4,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7748559575377005,0,1.627566030060636,0.09963874367159682,4,-1.69493553116667,4,1,-1.2248070954894692,3,4,0.6757062860104079,2.0,1,13,4,0.0,4.5,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7581699611438873,0,-1.679556345408556,-0.02375548817107146,2,-1.6937572652430228,4,1,0.841866587908176,2,3,0.2535213156119874,1.0,0,13,1,0.0,4.5,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22734670086570485,1,0.22935237206616507,-0.5173324155417446,3,-1.6925789993193754,4,1,-0.4867093514188816,3,4,-1.5428729226145808,3.0,0,14,3,1.0,4.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4151810691502822,1,0.02606598916625969,-1.0109093429124179,3,-1.6914007333957282,2,1,-0.2406767700620191,3,4,-1.587143317313483,2.0,1,16,1,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6653541062033014,0,1.1664530151901191,-0.8875151110697495,2,-1.690222467472081,4,0,0.3005949089230785,4,3,1.0695019874273102,1.0,0,12,4,2.0,3.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.4318670655440953,1,0.16489571407351214,-0.7641208792270812,2,-1.6890442015484335,1,1,0.9894861367222936,2,3,-1.4761159782273472,1.0,1,14,3,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.2106607044718917,0,0.2169568609137318,-0.8875151110697495,3,-1.6878659356247863,4,0,1.5307578157073911,3,4,-0.6501568999878274,1.0,0,13,1,0.0,3.0,3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.10115885313749257,0,0.12275097615523907,-0.5173324155417446,4,-1.6866876697011388,2,0,0.7926600716368035,2,1,-0.174425833144068,8.5,1,14,4,1.0,3.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.42966440714069,0,0.8392115207658811,-1.0109093429124179,3,-1.6855094037774916,3,0,-1.1756005792180968,4,1,-1.5628297354629748,2.0,0,19,1,2.0,3.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2106607044718917,0,-0.8391406892735814,-0.6407266473844129,2,-1.6843311378538441,3,1,0.448214457737196,3,4,-0.4782753358076449,1.0,0,12,3,1.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0866755151470848,0,1.0846426415840595,-0.8875151110697495,4,-1.683152871930197,4,0,-1.6184592256604493,3,1,0.7591876017283379,1.0,0,13,4,1.0,4.5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1961773664814839,1,1.3746976025509978,1.950552221311621,3,-1.6819746060065497,1,1,-0.8803614815898617,1,3,-0.5277457451219738,1.0,0,12,3,0.0,2.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0866755151470848,0,0.4747834928843435,-0.14714972001373974,3,-1.6807963400829022,4,1,-1.4216331605749593,3,3,-1.5934676594133264,1.0,0,15,4,0.0,0.5,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7581699611438873,0,-0.2020114160385122,-1.0109093429124179,2,-1.679618074159255,3,0,-0.3882963188761366,3,4,-0.49640511649386204,1.0,0,23,4,0.0,2.0,3,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4463504035345031,1,1.3821349092424577,0.3464272073569334,3,-1.6784398082356076,2,0,-0.8311549653184892,3,3,0.27642948810697493,1.0,0,12,4,0.0,0.5,3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3201625558062908,0,0.6507997512488957,1.7037637576262845,4,-1.6772615423119603,2,1,0.3005949089230785,3,3,-0.6013891953512589,0.0,0,20,3,0.0,2.0,3,7.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.008342998196906572,0,-0.977970414180834,1.2101868302556114,2,-1.676083276388313,2,1,0.349801425194451,3,2,-0.5742647947897093,4.0,0,21,1,0.0,1.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9938596602064987,0,1.0127486768999467,-0.5173324155417446,4,-1.6749050104646657,1,1,1.5799643319787637,3,4,0.8617824846813495,4.0,1,21,3,0.0,4.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2106607044718917,0,1.0573725170487065,-0.14714972001373974,1,-1.6737267445410184,4,1,-1.4708396768463317,4,4,-1.3240506859600067,1.0,0,19,4,0.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.2128633628752972,1,-0.43752612793474405,-1.0109093429124179,2,-1.672548478617371,1,1,1.5799643319787637,2,3,0.7000198678609162,8.5,1,13,4,0.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9771736638126857,1,1.5655884742984698,-0.5173324155417446,4,-1.6713702126937238,3,1,-0.7819484490471167,3,3,-0.44046982414413793,1.0,1,13,3,0.0,3.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7748559575377005,0,1.699459994744749,-1.0109093429124179,5,-1.6701919467700763,2,0,0.448214457737196,3,1,-1.448148332052485,5.0,1,21,3,1.0,2.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2106607044718917,0,0.7301310226244685,0.2230329755142651,2,-1.669013680846429,3,1,0.645040522822686,2,1,-0.8448060957274455,2.0,1,13,3,1.0,3.0,3,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1961773664814839,0,1.5879003943728498,1.7037637576262845,3,-1.6678354149227819,3,0,-0.9295679978612341,2,4,1.0010585518134516,7.0,1,19,3,1.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.42966440714069,0,-0.7127064755187623,-1.0109093429124179,2,-1.6666571489991344,1,0,1.5799643319787637,3,4,0.11705606719092672,1.0,1,12,3,0.0,1.0,3,7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.2106607044718917,0,0.12523007838572572,1.0867925984129432,5,-1.6654788830754872,2,1,0.251388392651706,3,1,-0.4612698826058444,1.0,0,22,4,1.0,3.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2106607044718917,0,0.8416906229963679,1.7037637576262845,4,-1.6643006171518397,3,0,-1.7660787744745667,3,1,0.23735910802349927,3.0,1,15,3,1.0,3.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6486681098094882,0,-0.36563216325063114,-0.270543951856408,4,-1.6631223512281925,4,1,-0.8803614815898617,3,4,-0.6725029087406067,3.0,0,22,4,1.0,3.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.008342998196906572,0,0.7747548627732282,-1.0109093429124179,4,-1.661944085304545,1,1,-0.7327419327757442,2,3,-1.6336623669812185,1.0,0,18,3,1.0,2.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5391662584750891,0,-0.9308674718015876,-1.0109093429124179,3,-1.6607658193808978,1,1,-1.6184592256604493,3,4,-0.48291318668086325,1.0,1,22,2,1.0,3.0,3,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.11784484953130571,0,-0.3705903677116045,2.4441291486822943,5,-1.6595875534572506,4,0,-0.7819484490471167,3,4,-1.2447855983086387,1.0,0,11,4,0.0,2.0,3,7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4318670655440953,0,0.46238798173191026,-0.270543951856408,2,-1.6584092875336032,2,0,-1.1263940629467242,2,3,0.33559722197439673,5.0,1,12,4,1.0,2.0,2,7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.4173837275536876,0,1.5680675765289565,1.950552221311621,3,-1.657231021609956,1,0,1.6291708482501361,3,1,-1.6807435803911621,7.0,0,11,4,0.0,3.0,2,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.10115885313749257,0,1.0424979036657867,-0.14714972001373974,3,-1.6560527556863085,3,0,-0.3390898026047641,3,3,-0.8588601892826525,1.0,0,13,2,2.5,2.0,3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.979376322216091,0,0.08308534046745267,-0.14714972001373974,3,-1.6548744897626613,4,0,-1.6184592256604493,3,3,0.761295715761619,2.0,1,14,3,2.5,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10115885313749257,0,0.9730830412121604,0.2230329755142651,3,-1.6536962238390138,2,1,1.432344783164646,2,2,1.1725184931869779,1.0,0,13,3,0.0,3.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8843578088720997,0,1.330073762402238,-0.270543951856408,3,-1.6525179579153666,2,1,-0.3390898026047641,3,1,0.6287656135360162,2.0,0,17,3,1.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.2106607044718917,0,-0.3433202431762513,-1.0109093429124179,3,-1.6513396919917194,2,1,0.645040522822686,3,1,-1.1868827328611855,4.0,0,13,4,1.0,2.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10115885313749257,1,-1.2010896149246324,-0.02375548817107146,3,-1.650161426068072,4,1,0.645040522822686,2,3,1.0489830108367078,0.0,1,17,1,1.0,0.5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.4173837275536876,0,1.04745610812676,-1.0109093429124179,1,-1.6489831601444247,1,0,-0.4375028351475091,2,3,1.4552868555177443,7.0,0,11,4,0.0,2.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8676718124782865,0,1.3028036378668848,-0.8875151110697495,3,-1.6478048942207772,3,1,0.4974209740085685,3,2,-1.3150560660846742,0.0,0,23,4,1.0,3.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6486681098094882,0,0.6929444891671688,-1.0109093429124179,4,-1.64662662829713,3,1,1.038692652993666,3,2,0.6270791223093914,1.0,0,17,2,0.0,4.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5391662584750891,0,-0.6308961019127028,-1.0109093429124179,3,-1.6454483623734826,2,1,0.005355811294843447,3,2,-0.9791632301152251,1.0,0,17,2,2.0,3.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.10115885313749257,0,-1.6622026297951495,-0.3939381836990763,3,-1.6442700964498353,2,0,-0.5359158676902541,4,4,1.0806047213359238,3.0,0,12,2,0.0,3.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6486681098094882,0,-0.14003386027634593,-0.14714972001373974,4,-1.6430918305261881,3,0,-0.2406767700620191,3,4,0.8950906864071904,1.0,0,23,4,0.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2106607044718917,0,-0.06566079336174639,-1.0109093429124179,4,-1.6419135646025407,3,1,-1.6676657419318217,2,1,1.2231132299857235,0.0,0,14,2,0.0,2.0,3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8843578088720997,0,-1.5109773937354638,-0.3939381836990763,4,-1.6407352986788935,4,1,-0.6835354165043717,3,1,0.10595333328231313,4.0,1,14,2,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.008342998196906572,0,-1.0052405387161871,-0.270543951856408,4,-1.639557032755246,1,1,-1.7660787744745667,3,3,1.538206007493466,4.0,0,13,1,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9938596602064987,0,0.35330748359049763,-0.5173324155417446,2,-1.6383787668315988,2,1,0.6942470390940585,3,2,-0.5464376895503993,8.0,1,22,4,1.0,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7581699611438873,0,0.12275097615523907,-1.0109093429124179,1,-1.6372005009079513,4,1,-0.5359158676902541,2,4,0.23679694428129097,1.0,1,12,3,2.0,1.0,2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2106607044718917,0,1.0201859835914067,-1.0109093429124179,3,-1.636022234984304,2,1,-1.7660787744745667,2,3,1.6815577617565782,1.0,0,18,1,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
